"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"STRAVVS.nlogo"
"system2"
"09/14/2026 14:09:40:205 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-file","input-file?","[step]","table:get things-ordered ""A""","table:get things-ordered ""B""","table:get things-ordered ""C""","table:get things-ordered ""D""","table:get things-ordered ""E""","table:get things-ordered ""F""","table:get things-made ""A""","table:get things-made ""B""","table:get things-made ""C""","table:get things-made ""D""","table:get things-made ""E""","table:get things-made ""F""","table:get things-delivered ""A""","table:get things-delivered ""B""","table:get things-delivered ""C""","table:get things-delivered ""D""","table:get things-delivered ""E""","table:get things-delivered ""F""","table:get things-imported ""A""","table:get things-imported ""B""","table:get things-imported ""C""","table:get things-imported ""D""","table:get things-imported ""E""","table:get things-imported ""F""","table:get things-consumed ""A""","table:get things-consumed ""B""","table:get things-consumed ""C""","table:get things-consumed ""D""","table:get things-consumed ""E""","table:get things-consumed ""F""","table:get things-run ""Process1""","table:get things-run ""Process2"""
"9","system2/inits.txt","true","4","20","10","6","8","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","10","<WrappedExtensionException>","<WrappedExtensionException>","3","20","10","10","8","<WrappedExtensionException>","3","20","10","<WrappedExtensionException>","8","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","3","7","3"
"6","system2/inits.txt","true","4","8","4","5","6","1","2","<WrappedExtensionException>","<WrappedExtensionException>","5","<WrappedExtensionException>","<WrappedExtensionException>","3","8","4","5","6","1","3","8","4","<WrappedExtensionException>","6","1","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","3","5","3"
"6","system2/inits.txt","true","5","<WrappedExtensionException>","<WrappedExtensionException>","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","3","2"
"2","system2/inits.txt","true","5","12","6","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","1","12","6","4","4","<WrappedExtensionException>","1","12","6","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2"
"5","system2/inits.txt","true","7","6","3","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","1","6","3","4","4","<WrappedExtensionException>","1","6","3","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","1","3","1"
"4","system2/inits.txt","true","6","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","1","4","2","4","4","<WrappedExtensionException>","1","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","1","4","2"
"7","system2/inits.txt","true","5","4","2","6","8","1","2","<WrappedExtensionException>","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","3","4","2","6","8","1","3","4","2","<WrappedExtensionException>","8","1","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","3","4","3"
"8","system2/inits.txt","true","4","12","6","8","12","1","2","<WrappedExtensionException>","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","3","12","6","6","12","1","4","12","6","<WrappedExtensionException>","12","1","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","6","6"
"2","system2/inits.txt","true","6","12","6","5","6","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","7","<WrappedExtensionException>","<WrappedExtensionException>","2","12","6","7","6","<WrappedExtensionException>","2","12","6","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","2","5","5"
"6","system2/inits.txt","true","6","6","3","5","6","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","3","6","3","5","6","<WrappedExtensionException>","3","6","3","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","2","2"
"3","system2/inits.txt","true","5","4","2","6","8","1","2","<WrappedExtensionException>","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","4","4","2","6","8","1","4","4","2","<WrappedExtensionException>","8","1","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","5","4"
"9","system2/inits.txt","true","5","4","2","5","6","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","5","<WrappedExtensionException>","<WrappedExtensionException>","3","4","2","5","6","<WrappedExtensionException>","3","4","2","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","4","3"
"4","system2/inits.txt","true","7","<WrappedExtensionException>","<WrappedExtensionException>","5","6","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","5","6","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","1","3","3"
"3","system2/inits.txt","true","6","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","1","4","2","4","4","<WrappedExtensionException>","1","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","3","2"
"5","system2/inits.txt","true","8","4","2","5","6","1","2","<WrappedExtensionException>","<WrappedExtensionException>","5","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2","5","6","1","3","4","2","<WrappedExtensionException>","6","1","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","3","3","2"
"9","system2/inits.txt","true","6","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2","4","4","<WrappedExtensionException>","2","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","2","1"
"7","system2/inits.txt","true","6","10","5","5","6","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","5","<WrappedExtensionException>","<WrappedExtensionException>","3","10","5","5","6","<WrappedExtensionException>","3","10","5","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","3","2"
"6","system2/inits.txt","true","7","10","5","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","7","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","10","5","7","4","<WrappedExtensionException>","<WrappedExtensionException>","10","5","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","1","5","2"
"9","system2/inits.txt","true","7","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","4","2","4","4","<WrappedExtensionException>","<WrappedExtensionException>","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","1","2","<WrappedExtensionException>"
"3","system2/inits.txt","true","7","4","2","5","6","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","5","<WrappedExtensionException>","<WrappedExtensionException>","1","4","2","5","6","<WrappedExtensionException>","1","4","2","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","3","1"
"8","system2/inits.txt","true","5","16","8","7","10","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","11","<WrappedExtensionException>","<WrappedExtensionException>","3","16","8","11","10","<WrappedExtensionException>","3","16","8","<WrappedExtensionException>","10","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","3","9","6"
"5","system2/inits.txt","true","9","6","3","5","6","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","5","<WrappedExtensionException>","<WrappedExtensionException>","2","6","3","5","6","<WrappedExtensionException>","2","6","3","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2"
"2","system2/inits.txt","true","7","8","4","5","6","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","1","8","4","1","6","<WrappedExtensionException>","1","8","4","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","1","2"
"7","system2/inits.txt","true","7","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","4","2","4","4","<WrappedExtensionException>","2","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","3","<WrappedExtensionException>"
"3","system2/inits.txt","true","8","<WrappedExtensionException>","<WrappedExtensionException>","6","8","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","6","8","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","8","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","4","4"
"4","system2/inits.txt","true","8","10","5","6","8","1","2","<WrappedExtensionException>","<WrappedExtensionException>","3","<WrappedExtensionException>","<WrappedExtensionException>","4","10","5","3","8","1","4","10","5","<WrappedExtensionException>","8","1","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","2","5"
"1","system2/inits.txt","true","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>"
"6","system2/inits.txt","true","8","4","2","6","8","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","5","<WrappedExtensionException>","<WrappedExtensionException>","4","4","2","5","8","<WrappedExtensionException>","4","4","2","<WrappedExtensionException>","8","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","3","5","5"
"9","system2/inits.txt","true","8","4","2","6","8","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","4","4","2","6","8","<WrappedExtensionException>","4","4","2","<WrappedExtensionException>","8","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","3","4","3"
"8","system2/inits.txt","true","6","8","4","6","8","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","8","<WrappedExtensionException>","<WrappedExtensionException>","4","8","4","8","8","<WrappedExtensionException>","4","8","4","<WrappedExtensionException>","8","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","3","6","6"
"3","system2/inits.txt","true","9","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2","4","4","<WrappedExtensionException>","2","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","3","1"
"5","system2/inits.txt","true","10","6","3","5","6","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","5","<WrappedExtensionException>","<WrappedExtensionException>","3","6","3","5","6","<WrappedExtensionException>","3","6","3","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","4","3"
"7","system2/inits.txt","true","8","4","2","6","8","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","6","<WrappedExtensionException>","<WrappedExtensionException>","4","4","2","6","8","<WrappedExtensionException>","4","4","2","<WrappedExtensionException>","8","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","4","3"
"4","system2/inits.txt","true","9","8","4","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","8","<WrappedExtensionException>","<WrappedExtensionException>","2","8","4","8","4","<WrappedExtensionException>","2","8","4","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","5","6"
"5","system2/inits.txt","true","11","4","2","4","4","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","2","4","2","4","4","<WrappedExtensionException>","2","4","2","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","3","2"
"2","system2/inits.txt","true","8","18","9","6","8","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","10","<WrappedExtensionException>","<WrappedExtensionException>","3","18","9","10","8","<WrappedExtensionException>","3","18","9","<WrappedExtensionException>","8","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","4","<WrappedExtensionException>","<WrappedExtensionException>","3","10","9"
